n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
106,-5.993287e-05,-0.00023934152,7.171479e-05,-0.0006094393,-4.6507743e-05,-0.0001767013286,0.0002662150240433049
107,2.0594527e-05,-0.00018471519,0.0001173966,-0.00029233005,-6.07068e-06,-6.90249586e-05,0.00016582919253757477
108,6.1985884e-05,-0.00017016809,0.00010874368,-0.00033490814,-2.8027694e-05,-7.247487200000001e-05,0.00018118401910874153
109,7.189844e-05,-0.00035102686,3.7370402e-05,0.0003172033,3.705793e-05,2.2500642400000007e-05,0.00023939800449578015
110,6.2238905e-05,-0.0005488235,2.347539e-05,0.00035178382,1.8712188e-05,-1.8522639399999998e-05,0.00032711564106800543
111,3.223442e-05,-0.0007979296,7.5778524e-05,-5.5836477e-05,2.3279808e-06,-0.00014868503044,0.00036608060224565744
112,-2.706064e-06,0.0022230912,3.9221515e-05,-0.00016057461,1.7578486e-07,0.00041984156517200003,0.0010109561897759594
113,9.370148e-05,0.0032233605,0.000121725636,-0.00025853637,1.997105e-05,0.0006400444592000001,0.001451947430131496
114,3.0115225e-05,0.0023626343,0.00019055718,-7.929045e-05,0.000107129024,0.0005222290558,0.0010336110814516308
115,0.00017963388,0.001826196,0.00016201743,0.002923961,0.00010436568,0.001039234798,0.0012800297952290035
116,-8.909736e-05,0.0011856547,0.0001267283,-0.018098079,0.0001563871,-0.0033436812520000006,0.008262773056147947
117,0.00019033633,0.0006871547,6.0574792e-05,-0.020125546,3.552589e-05,-0.0038303908576,0.009113060299409906
118,-0.00093559094,0.0003479843,6.5957356e-06,-0.013455576,1.8526365e-05,-0.0028036121078799997,0.005973862474239428
119,-5.4389962e-05,0.00010148308,4.843538e-05,-0.008337894,0.0042301905,-0.0008024350004000001,0.004588329800747759
120,2.7917029e-05,-0.00011678248,-3.6294405e-06,-0.0022847254,0.007081176,0.0009407911416999999,0.0035690339910071146
121,-0.00058940204,-0.00032257105,3.881131e-05,-0.0005542623,0.0023671978,0.00018795474399999995,0.001243699155483731
122,-0.0003734787,-0.00033826908,2.7169688e-05,-3.271499e-05,0.0011280219,8.214576359999998e-05,0.0006112312465112792
123,-0.00037279612,-0.00027011635,3.3419437e-05,0.00024195941,0.0019416783,0.0003148289354,0.0009415584597286996
124,-0.00030407618,-0.00021850325,6.908983e-05,0.00029272458,0.0013524974,0.00023834647599999995,0.0006663090652520471
125,-0.00030292076,-8.673052e-05,0.00012660601,0.0003261468,0.00050674716,0.00011396973800000001,0.0003215319444184086
126,-0.0002719897,-3.3819757e-05,9.416226e-05,0.00029777427,0.00046074745,0.0001093749046,0.0002851017729917584
127,-0.00024012933,3.8473925e-05,3.5370354e-05,0.00027576197,0.0003701812,9.59316238e-05,0.00023846268192341806
128,-0.00017492626,-6.8871896e-07,7.559545e-05,0.00019430215,0.00032534683,8.3925890208e-05,0.0001901975636553614
129,-0.00010418375,6.292643e-05,0.00018216738,0.00022185623,0.00042427488,0.000157408234,0.00019579424380360708
130,-1.7559069e-05,6.7028304e-05,0.000169067,0.00028039014,5.579323e-06,0.00010090113960000002,0.00012362172596445947
131,-5.1830706e-05,4.6790425e-05,0.00021309189,0.00034143846,8.870331e-06,0.00011167207999999999,0.0001617015437631165
132,-1.4180376e-05,4.3910157e-05,0.00024645214,0.00046227052,0.0003223027,0.00021215102820000003,0.0001971044218926988
133,-5.0532195e-05,8.2358565e-06,0.00012925695,0.0003720249,0.00011629387,0.00011505587630000001,0.00016206959018496615
134,7.9103425e-05,-2.9034029e-05,4.995482e-05,0.00027225434,-0.00033825298,6.8051152e-06,0.00022243075714209663
135,-0.0002048993,-1.3471912e-05,0.00011720721,0.00031837478,-0.00022530608,-1.6190603999999992e-06,0.00022804329033734494
136,0.0008995513,-8.480591e-05,0.00012263458,0.00037439266,-0.00018624213,0.0002251061,0.00043385367276224505
137,0.0011070273,-2.0652817e-05,0.00022596653,0.00035994526,-0.00012603942,0.0003092493706,0.0004858671407863186
138,0.00043809495,-4.493264e-05,0.00015233493,0.0003518556,-8.947893e-05,0.00016157478200000001,0.0002336818614722505
139,-0.0002211364,1.4927493e-05,0.00020999112,0.0002002827,-8.0180536e-05,2.47768754e-05,0.00018486009468695586
140,-0.0009296549,2.1944215e-06,9.937091e-05,0.00015930887,-0.00017546644,-0.00016884942769999998,0.000443777750621812
141,-0.0011205197,7.710605e-07,0.00012481587,0.000113121976,-0.0003230951,-0.00024098117869999995,0.0005239206468269287
142,-0.0010040343,-6.368464e-05,0.000102086226,0.00011644199,-0.00021406333,-0.00021265081080000005,0.0004625587033295625
143,-0.00097527896,-7.196648e-05,6.193426e-05,0.00018981314,-8.763967e-05,-0.00017662754199999998,0.0004604094301634088
144,-0.00088320597,-9.3005816e-05,2.9413015e-05,0.00016768061,-3.5515113e-05,-0.00016292665479999998,0.00041419217420921896
145,-0.0007045904,-5.063109e-05,-6.746256e-05,7.760321e-05,8.5576175e-05,-0.000131900933,0.0003278408895131463
146,-0.00037903222,-1.5192418e-06,-1.978306e-05,7.0499664e-05,-0.0002213381,-0.00011023459156000002,0.00018524411772743397
147,3.8907205e-05,2.911605e-05,6.017487e-05,6.717567e-05,-9.448111e-05,2.0178536999999998e-05,6.59278278830544e-05
148,0.00021125279,6.7755485e-05,1.6137565e-05,-5.8778187e-06,-3.3560364e-06,5.718239698e-05,9.107091624881565e-05
149,7.3699724e-05,0.000120184115,0.00011662528,2.9234252e-06,4.6983267e-05,7.208316223999999e-05,4.927826384774091e-05
150,,0.0001116561,6.423094e-05,,4.984082e-05,7.524262e-05,3.2345402033154566e-05
