n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
141,0.0004095107,0.00043004836,4.8435744e-05,-7.310273e-05,4.3938722e-05,0.0001717661592,0.0002317019528634041
142,0.000366089,0.0004295555,-9.135816e-05,-0.0001255384,9.838309e-05,0.000135426206,0.0002552563578123822
143,0.0002492094,0.00039074634,-9.421176e-05,-9.4204755e-05,4.804253e-05,9.991635100000003e-05,0.00021501750949730125
144,0.00014091191,0.00031687084,-4.978e-05,-5.9251392e-06,7.994818e-05,9.640515816e-05,0.00014378663896789264
145,-5.2306546e-06,0.00031221472,-3.8626233e-05,3.4807163e-05,4.783694e-05,7.020038708e-05,0.0001395141719519528
146,-0.00021377725,0.0001992826,-3.5267396e-05,3.3340948e-05,-3.9388367e-05,-1.1161892999999998e-05,0.00014891119794418708
147,-0.0004197,8.4500614e-05,6.83257e-05,0.00014062016,-0.00023983142,-7.321698920000001e-05,0.0002441548417126642
148,-0.00060206186,-1.8184874e-06,-1.931007e-05,0.0002084386,-0.0011720747,-0.00031736530348,0.0005649019255702214
149,-0.00060202065,-2.9848936e-05,-8.741849e-06,3.2060416e-05,-0.001790646,-0.00047983940379999997,0.0007777544506984657
150,-0.00040446513,-0.00013300177,-4.644135e-05,-2.7011334e-05,-0.001491688,-0.0004205215168,0.0006174765749096213
151,-0.00030889007,8.1332124e-05,-8.82443e-05,-0.00014443691,-0.0010240157,-0.0002968509712,0.0004297332677156751
152,-0.00028727925,-0.0003443268,-0.00038705568,-0.00017181784,-0.00048482604,-0.000335061122,0.00011635107855529067
153,-2.5268015e-05,0.00032468536,-0.0016870898,-0.0001891238,0.00015196172,-0.00028496690699999995,0.000807025485113462
154,-0.00028299977,0.00110961,-0.0009861744,-6.5092434e-05,0.0005854211,7.21528992e-05,0.0008069677586666397
155,0.00018156717,0.00070903567,-0.0010882138,6.3022446e-05,0.0008382805,0.0001407383972,0.0007628166614941866
156,-0.00032593333,0.00058295816,-0.0013536608,9.250031e-05,0.0009729359,-6.23995200000004e-06,0.0008990878990991661
157,-0.00016977913,0.00041142432,-0.0010551442,2.7159049e-05,0.0011896025,8.065250780000003e-05,0.0008207910504113317
158,-2.3390228e-05,-0.00018747957,-0.0010519827,3.7557256e-05,0.0012082331,-3.4124283999999693e-06,0.0008067748820316142
159,4.331387e-05,-0.00053217966,-0.0009769576,-0.0001214807,0.0009653776,-0.000124385298,0.0007261009560163377
160,-3.9299906e-05,-0.000806943,-0.0008043134,-0.00010823209,0.0005987759,-0.0002320024992,0.0005917648390263477
161,8.632903e-05,-0.0010600081,-0.00065639615,-5.4851535e-05,8.019182e-05,-0.00032094698699999997,0.0005138896661215449
162,-0.00012353805,-0.0014333702,-0.00046871626,4.0406478e-05,-0.00047714048,-0.0004924717024,0.0005714369049224626
163,6.832389e-05,-0.0015582668,-0.0001967609,3.9954437e-05,-0.00092399376,-0.0005141486265999999,0.000708024575858313
164,-7.388662e-05,-0.0016235108,9.015663e-05,3.23816e-05,-0.0011552314,-0.000546018118,0.0007896682844568078
165,1.356173e-05,-0.0013083385,0.0003639468,0.0001343546,-0.0014170436,-0.000442703794,0.0008500766584645809
166,,,0.00062196114,8.1347156e-05,-0.0014651933,-0.000253961668,0.0010832254703856097
167,,,,7.656641e-05,,7.656641e-05,
168,,,,3.4151046e-05,,3.4151046e-05,
