n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
133,0.45187342,0.42643976,0.38061178,0.48587075,0.45918334,0.44079581,0.03975166209562815
134,0.46363217,0.42668748,0.37298232,0.4829007,0.43994272,0.437229078,0.041920029156954565
135,0.45486355,0.43302888,0.37286845,0.46691,0.42547867,0.43062990999999995,0.03630492676616976
136,0.4350053,0.4394668,0.37397313,0.4413429,0.4371347,0.42538456599999996,0.028838939221931863
137,0.41633415,0.45475084,0.379057,0.42949477,0.44605625,0.425138602,0.02972558348784545
138,0.44146153,0.43407047,0.37559795,0.45619866,0.44938305,0.431342332,0.032251285157615335
139,0.43411857,0.41329178,0.37350786,0.4553803,0.43555412,0.422370526,0.031110499134833557
140,0.4293511,0.42989668,0.3681022,0.45091617,0.42223227,0.42009968400000003,0.030981897550807474
141,0.4356004,0.41587442,0.37151444,0.44018728,0.41081068,0.41479744399999996,0.02723912328896215
142,0.43723944,0.4184837,0.36557502,0.43890637,0.3969551,0.411431926,0.030753189620930058
143,0.44082266,0.40266508,0.35612917,0.44570634,0.410421,0.41114885,0.03596673609515464
144,0.4358042,0.39614907,0.3697456,0.4592743,0.41825798,0.41584623,0.03465321257463296
145,0.4330347,0.395289,0.38426337,0.4681279,0.4257273,0.42128845400000003,0.033160367172259717
146,0.4111194,0.39087516,0.37036997,0.46157584,0.40476313,0.4077407,0.03390988696471503
147,0.42066962,0.40416408,0.36401623,0.42576355,0.4051869,0.403960076,0.024246947680003562
148,0.44449914,0.41498542,0.37026727,0.4419608,0.3998591,0.414314346,0.030923282446161503
149,0.4474906,0.427776,0.38055044,0.4362417,0.40572587,0.41955692200000005,0.02664126997784679
150,,0.4509479,0.37146038,,0.40650457,0.40963761666666665,0.03983627047050507
151,,,,,0.4032338,0.4032338,
