n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
141,0.0004095107,0.00043004836,4.8435744e-05,-0.00017588478,4.3938722e-05,0.00015120974920000002,0.00026150083771903115
142,0.000366089,0.0004295555,-9.135816e-05,-7.335043e-05,9.838309e-05,0.0001458638,0.00024267451149985274
143,0.0002492094,0.00039074634,-9.421176e-05,-8.998076e-05,4.804253e-05,0.00010076115000000002,0.0002140703494802697
144,0.00014091191,0.00031687084,-4.978e-05,1.4413736e-05,7.994818e-05,0.00010047293319999999,0.0001404161313417065
145,-5.2306546e-06,0.00031221472,-3.8626233e-05,1.1376264e-05,4.783694e-05,6.551420727999999e-05,0.00014138123323263283
146,-0.00021377725,0.0001992826,-3.5267396e-05,0.00013641253,-3.9388367e-05,9.452423400000002e-06,0.00016307294131477374
147,-0.0004197,8.4500614e-05,6.83257e-05,9.5220414e-05,-0.00023983142,-8.22969384e-05,0.0002348823918253281
148,-0.00060206186,-1.8184874e-06,-1.931007e-05,3.6576064e-05,-0.0011720747,-0.00035173781068,0.0005289976707166377
149,-0.00060202065,-2.9848936e-05,-8.741849e-06,6.8654495e-05,-0.001790646,-0.00047252058799999996,0.0007839235052782684
150,-0.00040446513,-0.00013300177,-4.644135e-05,2.11888e-05,-0.001491688,-0.00041088149000000003,0.000625480289790416
151,-0.00030889007,8.1332124e-05,-8.82443e-05,2.3655515e-05,-0.0010240157,-0.00026323248620000004,0.0004507011411408578
152,-0.00028727925,-0.0003443268,-0.00038705568,8.1552535e-05,-0.00048482604,-0.000284387047,0.0002169271505708608
153,-2.5268015e-05,0.00032468536,-0.0016870898,-2.865194e-06,0.00015196172,-0.0002477151858,0.0008167951940582756
154,-0.00028299977,0.00110961,-0.0009861744,-7.1349816e-05,0.0005854211,7.090142280000001e-05,0.0008072386219279488
155,0.00018156717,0.00070903567,-0.0010882138,-6.866127e-05,0.0008382805,0.000114401654,0.0007684232830206901
156,-0.00032593333,0.00058295816,-0.0013536608,-4.5849178e-05,0.0009729359,-3.3909849600000056e-05,0.0008974167560984037
157,-0.00016977913,0.00041142432,-0.0010551442,-7.625849e-05,0.0011896025,5.9969000000000035e-05,0.0008237736745251984
158,-2.3390228e-05,-0.00018747957,-0.0010519827,2.3857585e-05,0.0012082331,-6.152362599999962e-06,0.0008066242067255358
159,4.331387e-05,-0.00053217966,-0.0009769576,-1.0449483e-05,0.0009653776,-0.0001021790546,0.0007279075731732415
160,-3.9299906e-05,-0.000806943,-0.0008043134,-0.00041379736,0.0005987759,-0.0002931155532,0.0005915654505642715
161,8.632903e-05,-0.0010600081,-0.00065639615,-0.00048203842,8.019182e-05,-0.00040638436399999993,0.0004937044381646168
162,-0.00012353805,-0.0014333702,-0.00046871626,-0.0004005961,-0.00047714048,-0.0005806722180000001,0.0004979321895697428
163,6.832389e-05,-0.0015582668,-0.0001967609,-0.00027508073,-0.00092399376,-0.00057715566,0.0006586860069262658
164,-7.388662e-05,-0.0016235108,9.015663e-05,-0.00022985763,-0.0011552314,-0.000598465964,0.0007493265869344874
165,1.356173e-05,-0.0013083385,0.0003639468,-0.00017378526,-0.0014170436,-0.000504331766,0.0008079065623950452
166,-3.997169e-05,-0.0005551022,0.00062196114,-0.0002336074,-0.0014651933,-0.00033438269,0.0007646693329403674
167,9.662448e-05,0.00045341282,0.0006731988,-0.00016109731,-0.00110601,-8.774242000000008e-06,0.0006922683053868865
168,0.00035579962,-0.0007418764,0.00048120652,-0.0001485502,-0.0004291716,-9.6518412e-05,0.0005167712458746148
169,0.00074697984,0.00027139016,0.00039938866,-8.5294516e-05,0.00020892669,0.0003082781668,0.0003028577131567042
170,-0.00036816281,0.0005998934,0.00035489895,-0.00014328532,0.0006718815,0.000223045144,0.00045950488637271514
171,0.00013528031,0.0005098005,0.00031472967,-0.00010025658,0.00069052354,0.00031001548799999997,0.0003096684535032154
172,0.0010082592,0.0003124803,0.00026708367,-7.967142e-05,0.00057818345,0.00041726704,0.0004048607670299475
173,0.00152927,0.00028657785,0.00027074578,1.2679102e-05,0.00026460114,0.0004727747744,0.0006013924385894792
174,0.0017088294,0.00020434387,0.00030896897,5.7438287e-05,0.0001287616,0.0004816684254,0.0006923099931109754
175,0.0015346665,0.00023709355,0.0003626914,4.493921e-05,2.368183e-05,0.00044061449799999994,0.0006274620211089324
176,0.000941628,,0.00041193777,5.0315695e-05,,0.00046796048833333336,0.0004482893206269756
177,0.00024546674,,0.00058533775,3.8305137e-05,,0.000289703209,0.00027618620315575675
178,-0.00036560185,,,,,-0.00036560185,
